Algorithms,Algorithm_ID,DPA_METHODS,FEE_METHODS,FES_METHODS,CLF_METHODS,END_METHODS,END_TO_END_METHODS,DPA_METHODS_ID,FEE_METHODS_ID,FES_METHODS_ID,CLF_METHODS_ID,END_METHODS_ID,END_TO_END_METHODS_ID,train_score,test_score,train_time,test_time
TLDUMMY-CSP-ANOVA-P-RFC,"[0, 1, 2, 6, 0, 0]",TLDUMMY,CSP,ANOVA-P,RFC,,,0,1,2,6,0,0,1.0,0.6577777777777777,0.35714242458343504,0.19053058624267577
TLDUMMY-CSP-ANOVA-P-ETC,"[0, 1, 2, 7, 0, 0]",TLDUMMY,CSP,ANOVA-P,ETC,,,0,1,2,7,0,0,1.0,0.6655555555555556,0.323155951499939,0.18385820388793944
TLDUMMY-CSP-ANOVA-P-ABC,"[0, 1, 2, 8, 0, 0]",TLDUMMY,CSP,ANOVA-P,ABC,,,0,1,2,8,0,0,0.834,0.6455555555555555,0.30380055904388426,0.19451465606689453
TLDUMMY-CSP-ANOVA-P-GBC,"[0, 1, 2, 9, 0, 0]",TLDUMMY,CSP,ANOVA-P,GBC,,,0,1,2,9,0,0,0.9973333333333334,0.6444444444444444,0.33835639953613283,0.17626760005950928
TLDUMMY-CSP-ANOVA-P-GNB,"[0, 1, 2, 10, 0, 0]",TLDUMMY,CSP,ANOVA-P,GNB,,,0,1,2,10,0,0,0.612,0.5622222222222222,0.22799739837646485,0.18018629550933837
TLDUMMY-CSP-ANOVA-P-MLP,"[0, 1, 2, 11, 0, 0]",TLDUMMY,CSP,ANOVA-P,MLP,,,0,1,2,11,0,0,0.7853333333333333,0.6288888888888889,0.45146746635437013,0.17683110237121583
TLDUMMY-CSP-MIC-K-SVM,"[0, 1, 3, 1, 0, 0]",TLDUMMY,CSP,MIC-K,SVM,,,0,1,3,1,0,0,0.804,0.6333333333333333,0.25869269371032716,0.1817638635635376
TLDUMMY-CSP-MIC-K-LDA,"[0, 1, 3, 2, 0, 0]",TLDUMMY,CSP,MIC-K,LDA,,,0,1,3,2,0,0,0.808,0.6388888888888887,0.23685591220855712,0.17922091484069824
TLDUMMY-CSP-MIC-K-LR,"[0, 1, 3, 3, 0, 0]",TLDUMMY,CSP,MIC-K,LR,,,0,1,3,3,0,0,0.7906666666666666,0.6277777777777778,0.228216552734375,0.17692220211029053
TLDUMMY-CSP-MIC-K-KNN,"[0, 1, 3, 4, 0, 0]",TLDUMMY,CSP,MIC-K,KNN,,,0,1,3,4,0,0,0.8186666666666668,0.6377777777777778,0.22116856575012206,0.1876828193664551
TLDUMMY-CSP-MIC-K-DTC,"[0, 1, 3, 5, 0, 0]",TLDUMMY,CSP,MIC-K,DTC,,,0,1,3,5,0,0,1.0,0.6066666666666667,0.2283097743988037,0.17703237533569335
TLDUMMY-CSP-MIC-K-RFC,"[0, 1, 3, 6, 0, 0]",TLDUMMY,CSP,MIC-K,RFC,,,0,1,3,6,0,0,1.0,0.6255555555555556,0.3902461051940918,0.183260178565979
TLDUMMY-CSP-MIC-K-ETC,"[0, 1, 3, 7, 0, 0]",TLDUMMY,CSP,MIC-K,ETC,,,0,1,3,7,0,0,1.0,0.6300000000000001,0.34885690212249754,0.19232914447784424
TLDUMMY-CSP-MIC-K-ABC,"[0, 1, 3, 8, 0, 0]",TLDUMMY,CSP,MIC-K,ABC,,,0,1,3,8,0,0,0.914,0.6277777777777779,0.30012853145599366,0.20107247829437255
TLDUMMY-CSP-MIC-K-GBC,"[0, 1, 3, 9, 0, 0]",TLDUMMY,CSP,MIC-K,GBC,,,0,1,3,9,0,0,1.0,0.62,0.3715221643447876,0.18263840675354004
TLDUMMY-CSP-MIC-K-GNB,"[0, 1, 3, 10, 0, 0]",TLDUMMY,CSP,MIC-K,GNB,,,0,1,3,10,0,0,0.6319999999999999,0.5733333333333334,0.22844157218933106,0.18631329536437988
TLDUMMY-CSP-MIC-K-MLP,"[0, 1, 3, 11, 0, 0]",TLDUMMY,CSP,MIC-K,MLP,,,0,1,3,11,0,0,0.8426666666666666,0.6499999999999999,0.6269444465637207,0.1659031629562378
TLDUMMY-CSP-MIC-P-SVM,"[0, 1, 4, 1, 0, 0]",TLDUMMY,CSP,MIC-P,SVM,,,0,1,4,1,0,0,0.6726666666666666,0.5244444444444445,0.23943512439727782,0.1670231819152832
TLDUMMY-CSP-MIC-P-LDA,"[0, 1, 4, 2, 0, 0]",TLDUMMY,CSP,MIC-P,LDA,,,0,1,4,2,0,0,0.686,0.5266666666666666,0.22796366214752198,0.18377013206481935
TLDUMMY-CSP-MIC-P-LR,"[0, 1, 4, 3, 0, 0]",TLDUMMY,CSP,MIC-P,LR,,,0,1,4,3,0,0,0.682,0.5333333333333334,0.2405938148498535,0.17784409523010253
TLDUMMY-CSP-MIC-P-KNN,"[0, 1, 4, 4, 0, 0]",TLDUMMY,CSP,MIC-P,KNN,,,0,1,4,4,0,0,0.7553333333333334,0.5622222222222222,0.2285855531692505,0.1875382661819458
TLDUMMY-CSP-MIC-P-DTC,"[0, 1, 4, 5, 0, 0]",TLDUMMY,CSP,MIC-P,DTC,,,0,1,4,5,0,0,1.0,0.5377777777777778,0.22310876846313477,0.17997462749481202
TLDUMMY-CSP-MIC-P-RFC,"[0, 1, 4, 6, 0, 0]",TLDUMMY,CSP,MIC-P,RFC,,,0,1,4,6,0,0,1.0,0.5511111111111111,0.3993018627166748,0.18937981128692627
TLDUMMY-CSP-MIC-P-ETC,"[0, 1, 4, 7, 0, 0]",TLDUMMY,CSP,MIC-P,ETC,,,0,1,4,7,0,0,1.0,0.5544444444444444,0.3330195903778076,0.19561853408813476
TLDUMMY-CSP-MIC-P-ABC,"[0, 1, 4, 8, 0, 0]",TLDUMMY,CSP,MIC-P,ABC,,,0,1,4,8,0,0,0.794,0.5477777777777778,0.30345003604888915,0.1919948101043701
TLDUMMY-CSP-MIC-P-GBC,"[0, 1, 4, 9, 0, 0]",TLDUMMY,CSP,MIC-P,GBC,,,0,1,4,9,0,0,0.998,0.5455555555555556,0.3588494539260864,0.19199552536010742
TLDUMMY-CSP-MIC-P-GNB,"[0, 1, 4, 10, 0, 0]",TLDUMMY,CSP,MIC-P,GNB,,,0,1,4,10,0,0,0.5833333333333334,0.5211111111111111,0.2304635763168335,0.18925442695617675
TLDUMMY-CSP-MIC-P-MLP,"[0, 1, 4, 11, 0, 0]",TLDUMMY,CSP,MIC-P,MLP,,,0,1,4,11,0,0,0.716,0.5533333333333333,0.4449574947357178,0.16559956073760987
TLDUMMY-CSP-PCA-SVM,"[0, 1, 5, 1, 0, 0]",TLDUMMY,CSP,PCA,SVM,,,0,1,5,1,0,0,0.74,0.5944444444444444,0.23581831455230712,0.16193270683288574
TLDUMMY-CSP-PCA-LDA,"[0, 1, 5, 2, 0, 0]",TLDUMMY,CSP,PCA,LDA,,,0,1,5,2,0,0,0.7426666666666667,0.5988888888888889,0.23281507492065429,0.1823054313659668
TLDUMMY-CSP-PCA-LR,"[0, 1, 5, 3, 0, 0]",TLDUMMY,CSP,PCA,LR,,,0,1,5,3,0,0,0.7440000000000001,0.5844444444444444,0.23820226192474364,0.18289690017700194
TLDUMMY-CSP-PCA-KNN,"[0, 1, 5, 4, 0, 0]",TLDUMMY,CSP,PCA,KNN,,,0,1,5,4,0,0,0.8073333333333332,0.62,0.24122221469879152,0.18012785911560059
TLDUMMY-CSP-PCA-DTC,"[0, 1, 5, 5, 0, 0]",TLDUMMY,CSP,PCA,DTC,,,0,1,5,5,0,0,1.0,0.5788888888888888,0.22754287719726562,0.17579281330108643
TLDUMMY-CSP-PCA-RFC,"[0, 1, 5, 6, 0, 0]",TLDUMMY,CSP,PCA,RFC,,,0,1,5,6,0,0,1.0,0.6011111111111112,0.38816864490509034,0.1963252067565918
TLDUMMY-CSP-PCA-ETC,"[0, 1, 5, 7, 0, 0]",TLDUMMY,CSP,PCA,ETC,,,0,1,5,7,0,0,1.0,0.6222222222222221,0.3408433198928833,0.19142568111419678
TLDUMMY-CSP-PCA-ABC,"[0, 1, 5, 8, 0, 0]",TLDUMMY,CSP,PCA,ABC,,,0,1,5,8,0,0,0.7933333333333333,0.5866666666666667,0.2999962091445923,0.17834773063659667
TLDUMMY-CSP-PCA-GBC,"[0, 1, 5, 9, 0, 0]",TLDUMMY,CSP,PCA,GBC,,,0,1,5,9,0,0,0.9926666666666666,0.5933333333333334,0.31716735363006593,0.17479214668273926
TLDUMMY-CSP-PCA-GNB,"[0, 1, 5, 10, 0, 0]",TLDUMMY,CSP,PCA,GNB,,,0,1,5,10,0,0,0.7373333333333333,0.5988888888888889,0.2360053300857544,0.2043360471725464
TLDUMMY-CSP-PCA-MLP,"[0, 1, 5, 11, 0, 0]",TLDUMMY,CSP,PCA,MLP,,,0,1,5,11,0,0,0.7653333333333333,0.5933333333333334,0.4948599338531494,0.1824340581893921
TLDUMMY-CSP-LASSO-SVM,"[0, 1, 6, 1, 0, 0]",TLDUMMY,CSP,LASSO,SVM,,,0,1,6,1,0,0,0.8019999999999999,0.6411111111111111,0.24201374053955077,0.18241827487945556
TLDUMMY-CSP-LASSO-LDA,"[0, 1, 6, 2, 0, 0]",TLDUMMY,CSP,LASSO,LDA,,,0,1,6,2,0,0,0.806,0.6322222222222221,0.2274838924407959,0.18035509586334228
TLDUMMY-CSP-LASSO-LR,"[0, 1, 6, 3, 0, 0]",TLDUMMY,CSP,LASSO,LR,,,0,1,6,3,0,0,0.8,0.6299999999999999,0.23285768032073975,0.18312423229217528
TLDUMMY-CSP-LASSO-KNN,"[0, 1, 6, 4, 0, 0]",TLDUMMY,CSP,LASSO,KNN,,,0,1,6,4,0,0,0.8193333333333334,0.65,0.23206515312194825,0.19808168411254884
TLDUMMY-CSP-LASSO-DTC,"[0, 1, 6, 5, 0, 0]",TLDUMMY,CSP,LASSO,DTC,,,0,1,6,5,0,0,1.0,0.6211111111111111,0.2424440860748291,0.18625171184539796
TLDUMMY-CSP-LASSO-RFC,"[0, 1, 6, 6, 0, 0]",TLDUMMY,CSP,LASSO,RFC,,,0,1,6,6,0,0,1.0,0.65,0.39351868629455566,0.18086857795715333
TLDUMMY-CSP-LASSO-ETC,"[0, 1, 6, 7, 0, 0]",TLDUMMY,CSP,LASSO,ETC,,,0,1,6,7,0,0,1.0,0.6422222222222222,0.3528609037399292,0.1957859754562378
TLDUMMY-CSP-LASSO-ABC,"[0, 1, 6, 8, 0, 0]",TLDUMMY,CSP,LASSO,ABC,,,0,1,6,8,0,0,0.9066666666666666,0.6,0.3184030532836914,0.18542807102203368
TLDUMMY-CSP-LASSO-GBC,"[0, 1, 6, 9, 0, 0]",TLDUMMY,CSP,LASSO,GBC,,,0,1,6,9,0,0,1.0,0.6033333333333333,0.36412863731384276,0.19077773094177247
TLDUMMY-CSP-LASSO-GNB,"[0, 1, 6, 10, 0, 0]",TLDUMMY,CSP,LASSO,GNB,,,0,1,6,10,0,0,0.664,0.5777777777777777,0.2302706003189087,0.17261011600494386
TLDUMMY-CSP-LASSO-MLP,"[0, 1, 6, 11, 0, 0]",TLDUMMY,CSP,LASSO,MLP,,,0,1,6,11,0,0,0.8313333333333333,0.6555555555555556,0.5662349462509155,0.16305100917816162
TLDUMMY-CSP-RFE-SVM,"[0, 1, 7, 1, 0, 0]",TLDUMMY,CSP,RFE,SVM,,,0,1,7,1,0,0,0.804,0.6333333333333333,0.24278864860534669,0.16806268692016602
TLDUMMY-CSP-RFE-LDA,"[0, 1, 7, 2, 0, 0]",TLDUMMY,CSP,RFE,LDA,,,0,1,7,2,0,0,0.808,0.6388888888888887,0.22611579895019532,0.18225483894348143
TLDUMMY-CSP-RFE-LR,"[0, 1, 7, 3, 0, 0]",TLDUMMY,CSP,RFE,LR,,,0,1,7,3,0,0,0.7906666666666666,0.6277777777777778,0.22385873794555664,0.17786202430725098
TLDUMMY-CSP-RFE-KNN,"[0, 1, 7, 4, 0, 0]",TLDUMMY,CSP,RFE,KNN,,,0,1,7,4,0,0,0.8186666666666668,0.6377777777777778,0.22905409336090088,0.1967644453048706
TLDUMMY-CSP-RFE-DTC,"[0, 1, 7, 5, 0, 0]",TLDUMMY,CSP,RFE,DTC,,,0,1,7,5,0,0,1.0,0.6133333333333333,0.22690653800964355,0.1974461317062378
TLDUMMY-CSP-RFE-RFC,"[0, 1, 7, 6, 0, 0]",TLDUMMY,CSP,RFE,RFC,,,0,1,7,6,0,0,1.0,0.6344444444444445,0.38392555713653564,0.20253582000732423
TLDUMMY-CSP-RFE-ETC,"[0, 1, 7, 7, 0, 0]",TLDUMMY,CSP,RFE,ETC,,,0,1,7,7,0,0,1.0,0.631111111111111,0.3456244945526123,0.19509828090667725
TLDUMMY-CSP-RFE-ABC,"[0, 1, 7, 8, 0, 0]",TLDUMMY,CSP,RFE,ABC,,,0,1,7,8,0,0,0.9153333333333334,0.6255555555555556,0.31726527214050293,0.1899718761444092
TLDUMMY-CSP-RFE-GBC,"[0, 1, 7, 9, 0, 0]",TLDUMMY,CSP,RFE,GBC,,,0,1,7,9,0,0,1.0,0.6233333333333333,0.36806526184082033,0.1788572072982788
TLDUMMY-CSP-RFE-GNB,"[0, 1, 7, 10, 0, 0]",TLDUMMY,CSP,RFE,GNB,,,0,1,7,10,0,0,0.6319999999999999,0.5733333333333334,0.2193695306777954,0.1787944555282593
TLDUMMY-CSP-RFE-MLP,"[0, 1, 7, 11, 0, 0]",TLDUMMY,CSP,RFE,MLP,,,0,1,7,11,0,0,0.844,0.6455555555555554,0.6221225500106812,0.16285288333892822
TLDUMMY-CSP-RFECV-SVM,"[0, 1, 8, 1, 0, 0]",TLDUMMY,CSP,RFECV,SVM,,,0,1,8,1,0,0,0.7986666666666665,0.6255555555555555,0.394498872756958,0.16604266166687012
TLDUMMY-CSP-RFECV-LDA,"[0, 1, 8, 2, 0, 0]",TLDUMMY,CSP,RFECV,LDA,,,0,1,8,2,0,0,0.8066666666666666,0.6255555555555555,0.23198363780975342,0.186476993560791
TLDUMMY-CSP-RFECV-LR,"[0, 1, 8, 3, 0, 0]",TLDUMMY,CSP,RFECV,LR,,,0,1,8,3,0,0,0.8033333333333333,0.6244444444444445,0.23117804527282715,0.1897810459136963
TLDUMMY-CSP-RFECV-KNN,"[0, 1, 8, 4, 0, 0]",TLDUMMY,CSP,RFECV,KNN,,,0,1,8,4,0,0,0.8226666666666667,0.6244444444444444,0.23785479068756105,0.19528505802154542
TLDUMMY-CSP-RFECV-DTC,"[0, 1, 8, 5, 0, 0]",TLDUMMY,CSP,RFECV,DTC,,,0,1,8,5,0,0,1.0,0.6244444444444445,0.23346283435821533,0.18662102222442628
TLDUMMY-CSP-RFECV-RFC,"[0, 1, 8, 6, 0, 0]",TLDUMMY,CSP,RFECV,RFC,,,0,1,8,6,0,0,1.0,0.6444444444444445,0.38986501693725584,0.18314311504364014
TLDUMMY-CSP-RFECV-ETC,"[0, 1, 8, 7, 0, 0]",TLDUMMY,CSP,RFECV,ETC,,,0,1,8,7,0,0,1.0,0.6366666666666665,0.3391608715057373,0.1877906084060669
TLDUMMY-CSP-RFECV-ABC,"[0, 1, 8, 8, 0, 0]",TLDUMMY,CSP,RFECV,ABC,,,0,1,8,8,0,0,0.8913333333333334,0.6111111111111113,0.32432215213775634,0.19098660945892335
TLDUMMY-CSP-RFECV-GBC,"[0, 1, 8, 9, 0, 0]",TLDUMMY,CSP,RFECV,GBC,,,0,1,8,9,0,0,0.9986666666666666,0.6244444444444445,0.3477939128875732,0.1724480628967285
TLDUMMY-CSP-RFECV-GNB,"[0, 1, 8, 10, 0, 0]",TLDUMMY,CSP,RFECV,GNB,,,0,1,8,10,0,0,0.6893333333333332,0.5944444444444444,0.23075201511383056,0.18310325145721434
TLDUMMY-CSP-RFECV-MLP,"[0, 1, 8, 11, 0, 0]",TLDUMMY,CSP,RFECV,MLP,,,0,1,8,11,0,0,0.8233333333333333,0.6366666666666666,0.5306232452392579,0.16550347805023194
TLDUMMY-TRCSP-SVM,"[0, 2, 0, 1, 0, 0]",TLDUMMY,TRCSP,,SVM,,,0,2,0,1,0,0,0.6673333333333333,0.6477777777777778,0.23822872638702391,0.17577829360961914
TLDUMMY-TRCSP-LDA,"[0, 2, 0, 2, 0, 0]",TLDUMMY,TRCSP,,LDA,,,0,2,0,2,0,0,0.6973333333333332,0.6644444444444446,0.2326244592666626,0.18163435459136962
TLDUMMY-TRCSP-LR,"[0, 2, 0, 3, 0, 0]",TLDUMMY,TRCSP,,LR,,,0,2,0,3,0,0,0.67,0.6255555555555556,0.24062542915344237,0.1965177059173584
TLDUMMY-TRCSP-KNN,"[0, 2, 0, 4, 0, 0]",TLDUMMY,TRCSP,,KNN,,,0,2,0,4,0,0,0.7446666666666666,0.5988888888888889,0.22861459255218505,0.1996156692504883
TLDUMMY-TRCSP-DTC,"[0, 2, 0, 5, 0, 0]",TLDUMMY,TRCSP,,DTC,,,0,2,0,5,0,0,1.0,0.5577777777777777,0.22849059104919434,0.17632248401641845
TLDUMMY-TRCSP-RFC,"[0, 2, 0, 6, 0, 0]",TLDUMMY,TRCSP,,RFC,,,0,2,0,6,0,0,1.0,0.5844444444444444,0.38293209075927737,0.19248695373535157
TLDUMMY-TRCSP-ETC,"[0, 2, 0, 7, 0, 0]",TLDUMMY,TRCSP,,ETC,,,0,2,0,7,0,0,1.0,0.6133333333333334,0.33366146087646487,0.1950331449508667
TLDUMMY-TRCSP-ABC,"[0, 2, 0, 8, 0, 0]",TLDUMMY,TRCSP,,ABC,,,0,2,0,8,0,0,0.8486666666666667,0.5911111111111109,0.3069393396377563,0.19582197666168213
TLDUMMY-TRCSP-GBC,"[0, 2, 0, 9, 0, 0]",TLDUMMY,TRCSP,,GBC,,,0,2,0,9,0,0,1.0,0.5633333333333332,0.3700568675994873,0.17856597900390625
TLDUMMY-TRCSP-GNB,"[0, 2, 0, 10, 0, 0]",TLDUMMY,TRCSP,,GNB,,,0,2,0,10,0,0,0.6053333333333333,0.5877777777777778,0.2229130506515503,0.1770188570022583
TLDUMMY-TRCSP-MLP,"[0, 2, 0, 11, 0, 0]",TLDUMMY,TRCSP,,MLP,,,0,2,0,11,0,0,0.9086666666666666,0.6344444444444444,0.9049788475036621,0.18465728759765626
TLDUMMY-TRCSP-ANOVA-K-SVM,"[0, 2, 1, 1, 0, 0]",TLDUMMY,TRCSP,ANOVA-K,SVM,,,0,2,1,1,0,0,0.6673333333333333,0.6477777777777778,0.2337939500808716,0.18529603481292725
TLDUMMY-TRCSP-ANOVA-K-LDA,"[0, 2, 1, 2, 0, 0]",TLDUMMY,TRCSP,ANOVA-K,LDA,,,0,2,1,2,0,0,0.6973333333333332,0.6644444444444446,0.2400486707687378,0.1837845802307129
TLDUMMY-TRCSP-ANOVA-K-LR,"[0, 2, 1, 3, 0, 0]",TLDUMMY,TRCSP,ANOVA-K,LR,,,0,2,1,3,0,0,0.67,0.6255555555555556,0.23143882751464845,0.17784500122070312
TLDUMMY-TRCSP-ANOVA-K-KNN,"[0, 2, 1, 4, 0, 0]",TLDUMMY,TRCSP,ANOVA-K,KNN,,,0,2,1,4,0,0,0.7446666666666666,0.5988888888888889,0.228316330909729,0.1916733503341675
TLDUMMY-TRCSP-ANOVA-K-DTC,"[0, 2, 1, 5, 0, 0]",TLDUMMY,TRCSP,ANOVA-K,DTC,,,0,2,1,5,0,0,1.0,0.5544444444444444,0.23283469676971436,0.1903397560119629
TLDUMMY-TRCSP-ANOVA-K-RFC,"[0, 2, 1, 6, 0, 0]",TLDUMMY,TRCSP,ANOVA-K,RFC,,,0,2,1,6,0,0,1.0,0.5722222222222222,0.391217041015625,0.19112086296081543
TLDUMMY-TRCSP-ANOVA-K-ETC,"[0, 2, 1, 7, 0, 0]",TLDUMMY,TRCSP,ANOVA-K,ETC,,,0,2,1,7,0,0,1.0,0.5977777777777777,0.37393090724945066,0.19432575702667237
TLDUMMY-TRCSP-ANOVA-K-ABC,"[0, 2, 1, 8, 0, 0]",TLDUMMY,TRCSP,ANOVA-K,ABC,,,0,2,1,8,0,0,0.8486666666666667,0.5911111111111109,0.31783132553100585,0.18916621208190917
TLDUMMY-TRCSP-ANOVA-K-GBC,"[0, 2, 1, 9, 0, 0]",TLDUMMY,TRCSP,ANOVA-K,GBC,,,0,2,1,9,0,0,1.0,0.5633333333333332,0.38955059051513674,0.1825634717941284
TLDUMMY-TRCSP-ANOVA-K-GNB,"[0, 2, 1, 10, 0, 0]",TLDUMMY,TRCSP,ANOVA-K,GNB,,,0,2,1,10,0,0,0.6053333333333333,0.5877777777777778,0.2287363290786743,0.18775582313537598
TLDUMMY-TRCSP-ANOVA-K-MLP,"[0, 2, 1, 11, 0, 0]",TLDUMMY,TRCSP,ANOVA-K,MLP,,,0,2,1,11,0,0,0.906,0.6477777777777778,0.9122657299041748,0.18117706775665282
TLDUMMY-TRCSP-ANOVA-P-SVM,"[0, 2, 2, 1, 0, 0]",TLDUMMY,TRCSP,ANOVA-P,SVM,,,0,2,2,1,0,0,0.6253333333333333,0.5877777777777776,0.22759723663330078,0.18769097328186035
TLDUMMY-TRCSP-ANOVA-P-LDA,"[0, 2, 2, 2, 0, 0]",TLDUMMY,TRCSP,ANOVA-P,LDA,,,0,2,2,2,0,0,0.612,0.5733333333333333,0.22423391342163085,0.18020205497741698
TLDUMMY-TRCSP-ANOVA-P-LR,"[0, 2, 2, 3, 0, 0]",TLDUMMY,TRCSP,ANOVA-P,LR,,,0,2,2,3,0,0,0.6146666666666667,0.5844444444444443,0.23755242824554443,0.17645671367645263
