Algorithms,Algorithm_ID,DPA_METHODS,FEE_METHODS,FES_METHODS,CLF_METHODS,END_METHODS,END_TO_END_METHODS,DPA_METHODS_ID,FEE_METHODS_ID,FES_METHODS_ID,CLF_METHODS_ID,END_METHODS_ID,END_TO_END_METHODS_ID,train_score,test_score,train_time,test_time
EA-CSP-LASSO-GNB,"[1, 1, 6, 10, 0, 0]",EA,CSP,LASSO,GNB,,,1,1,6,10,0,0,0.6519999999999999,0.5944444444444443,0.23691730499267577,0.1871544599533081
EA-CSP-LASSO-MLP,"[1, 1, 6, 11, 0, 0]",EA,CSP,LASSO,MLP,,,1,1,6,11,0,0,0.7113333333333334,0.61,0.4230995178222656,0.16988966464996338
EA-CSP-RFE-SVM,"[1, 1, 7, 1, 0, 0]",EA,CSP,RFE,SVM,,,1,1,7,1,0,0,0.7053333333333333,0.6055555555555555,0.23097739219665528,0.1755046844482422
EA-CSP-RFE-LDA,"[1, 1, 7, 2, 0, 0]",EA,CSP,RFE,LDA,,,1,1,7,2,0,0,0.7393333333333334,0.631111111111111,0.2362999677658081,0.1883143424987793
EA-CSP-RFE-LR,"[1, 1, 7, 3, 0, 0]",EA,CSP,RFE,LR,,,1,1,7,3,0,0,0.7060000000000001,0.6077777777777778,0.22131149768829345,0.18026487827301024
EA-CSP-RFE-KNN,"[1, 1, 7, 4, 0, 0]",EA,CSP,RFE,KNN,,,1,1,7,4,0,0,0.6446666666666665,0.5477777777777778,0.23322587013244628,0.19108002185821532
EA-CSP-RFE-DTC,"[1, 1, 7, 5, 0, 0]",EA,CSP,RFE,DTC,,,1,1,7,5,0,0,0.6973333333333334,0.5777777777777777,0.23636696338653565,0.19031016826629638
EA-CSP-RFE-RFC,"[1, 1, 7, 6, 0, 0]",EA,CSP,RFE,RFC,,,1,1,7,6,0,0,0.7053333333333334,0.6033333333333334,0.3919151067733765,0.20420074462890625
EA-CSP-RFE-ETC,"[1, 1, 7, 7, 0, 0]",EA,CSP,RFE,ETC,,,1,1,7,7,0,0,0.718,0.6155555555555555,0.34767723083496094,0.18775584697723388
EA-CSP-RFE-ABC,"[1, 1, 7, 8, 0, 0]",EA,CSP,RFE,ABC,,,1,1,7,8,0,0,0.7046666666666667,0.62,0.3043602466583252,0.18770372867584229
EA-CSP-RFE-GBC,"[1, 1, 7, 9, 0, 0]",EA,CSP,RFE,GBC,,,1,1,7,9,0,0,0.704,0.5955555555555554,0.3805848121643066,0.1812577724456787
EA-CSP-RFE-GNB,"[1, 1, 7, 10, 0, 0]",EA,CSP,RFE,GNB,,,1,1,7,10,0,0,0.6466666666666667,0.6066666666666667,0.2356926441192627,0.1741199254989624
EA-CSP-RFE-MLP,"[1, 1, 7, 11, 0, 0]",EA,CSP,RFE,MLP,,,1,1,7,11,0,0,0.7046666666666667,0.6022222222222222,0.7030118942260742,0.1703036308288574
EA-CSP-RFECV-SVM,"[1, 1, 8, 1, 0, 0]",EA,CSP,RFECV,SVM,,,1,1,8,1,0,0,0.716,0.6011111111111112,0.3844696283340454,0.17154533863067628
EA-CSP-RFECV-LDA,"[1, 1, 8, 2, 0, 0]",EA,CSP,RFECV,LDA,,,1,1,8,2,0,0,0.7413333333333334,0.6122222222222222,0.22618958950042725,0.18219738006591796
EA-CSP-RFECV-LR,"[1, 1, 8, 3, 0, 0]",EA,CSP,RFECV,LR,,,1,1,8,3,0,0,0.7093333333333334,0.6022222222222222,0.24374566078186036,0.19719159603118896
EA-CSP-RFECV-KNN,"[1, 1, 8, 4, 0, 0]",EA,CSP,RFECV,KNN,,,1,1,8,4,0,0,0.6746666666666667,0.5566666666666666,0.23231308460235595,0.19159936904907227
EA-CSP-RFECV-DTC,"[1, 1, 8, 5, 0, 0]",EA,CSP,RFECV,DTC,,,1,1,8,5,0,0,0.702,0.5433333333333333,0.24564673900604247,0.18408641815185547
EA-CSP-RFECV-RFC,"[1, 1, 8, 6, 0, 0]",EA,CSP,RFECV,RFC,,,1,1,8,6,0,0,0.7126666666666667,0.5888888888888888,0.3937324285507202,0.17699129581451417
EA-CSP-RFECV-ETC,"[1, 1, 8, 7, 0, 0]",EA,CSP,RFECV,ETC,,,1,1,8,7,0,0,0.7226666666666667,0.5922222222222222,0.34605841636657714,0.19181425571441652
EA-CSP-RFECV-ABC,"[1, 1, 8, 8, 0, 0]",EA,CSP,RFECV,ABC,,,1,1,8,8,0,0,0.7013333333333333,0.6044444444444445,0.32802574634552,0.18940184116363526
EA-CSP-RFECV-GBC,"[1, 1, 8, 9, 0, 0]",EA,CSP,RFECV,GBC,,,1,1,8,9,0,0,0.7073333333333334,0.5688888888888888,0.3707936525344849,0.1900355339050293
EA-CSP-RFECV-GNB,"[1, 1, 8, 10, 0, 0]",EA,CSP,RFECV,GNB,,,1,1,8,10,0,0,0.6453333333333334,0.6244444444444444,0.23311033248901367,0.18843765258789064
EA-CSP-RFECV-MLP,"[1, 1, 8, 11, 0, 0]",EA,CSP,RFECV,MLP,,,1,1,8,11,0,0,0.7126666666666666,0.6011111111111112,0.49484035968780515,0.17097904682159423
EA-TRCSP-SVM,"[1, 2, 0, 1, 0, 0]",EA,TRCSP,,SVM,,,1,2,0,1,0,0,0.72,0.608888888888889,0.24136757850646973,0.1792095422744751
EA-TRCSP-LDA,"[1, 2, 0, 2, 0, 0]",EA,TRCSP,,LDA,,,1,2,0,2,0,0,0.7386666666666667,0.6288888888888889,0.23246355056762696,0.1928180932998657
EA-TRCSP-LR,"[1, 2, 0, 3, 0, 0]",EA,TRCSP,,LR,,,1,2,0,3,0,0,0.7193333333333333,0.6033333333333334,0.22205405235290526,0.18922579288482666
EA-TRCSP-KNN,"[1, 2, 0, 4, 0, 0]",EA,TRCSP,,KNN,,,1,2,0,4,0,0,0.6786666666666668,0.5655555555555555,0.25349111557006837,0.1988682270050049
EA-TRCSP-DTC,"[1, 2, 0, 5, 0, 0]",EA,TRCSP,,DTC,,,1,2,0,5,0,0,0.6933333333333332,0.5533333333333333,0.2321246385574341,0.17889769077301027
EA-TRCSP-RFC,"[1, 2, 0, 6, 0, 0]",EA,TRCSP,,RFC,,,1,2,0,6,0,0,0.7166666666666666,0.5977777777777777,0.40223379135131837,0.2054295539855957
EA-TRCSP-ETC,"[1, 2, 0, 7, 0, 0]",EA,TRCSP,,ETC,,,1,2,0,7,0,0,0.734,0.6022222222222223,0.33902175426483155,0.19403138160705566
EA-TRCSP-ABC,"[1, 2, 0, 8, 0, 0]",EA,TRCSP,,ABC,,,1,2,0,8,0,0,0.7220000000000001,0.61,0.313051438331604,0.1991044521331787
EA-TRCSP-GBC,"[1, 2, 0, 9, 0, 0]",EA,TRCSP,,GBC,,,1,2,0,9,0,0,0.7140000000000001,0.591111111111111,0.39494268894195556,0.18420109748840333
EA-TRCSP-GNB,"[1, 2, 0, 10, 0, 0]",EA,TRCSP,,GNB,,,1,2,0,10,0,0,0.6506666666666667,0.611111111111111,0.22482378482818605,0.19644513130187988
EA-TRCSP-MLP,"[1, 2, 0, 11, 0, 0]",EA,TRCSP,,MLP,,,1,2,0,11,0,0,0.7339999999999999,0.6333333333333334,0.6319337844848633,0.1648030996322632
EA-TRCSP-ANOVA-K-SVM,"[1, 2, 1, 1, 0, 0]",EA,TRCSP,ANOVA-K,SVM,,,1,2,1,1,0,0,0.72,0.608888888888889,0.22780063152313232,0.16778256893157958
EA-TRCSP-ANOVA-K-LDA,"[1, 2, 1, 2, 0, 0]",EA,TRCSP,ANOVA-K,LDA,,,1,2,1,2,0,0,0.7386666666666667,0.6288888888888889,0.23485031127929687,0.17976267337799073
EA-TRCSP-ANOVA-K-LR,"[1, 2, 1, 3, 0, 0]",EA,TRCSP,ANOVA-K,LR,,,1,2,1,3,0,0,0.7193333333333333,0.6033333333333334,0.2360856294631958,0.1857295036315918
EA-TRCSP-ANOVA-K-KNN,"[1, 2, 1, 4, 0, 0]",EA,TRCSP,ANOVA-K,KNN,,,1,2,1,4,0,0,0.6786666666666668,0.5655555555555555,0.23235206604003905,0.1885373115539551
EA-TRCSP-ANOVA-K-DTC,"[1, 2, 1, 5, 0, 0]",EA,TRCSP,ANOVA-K,DTC,,,1,2,1,5,0,0,0.6966666666666667,0.5488888888888889,0.22087299823760986,0.18580069541931152
EA-TRCSP-ANOVA-K-RFC,"[1, 2, 1, 6, 0, 0]",EA,TRCSP,ANOVA-K,RFC,,,1,2,1,6,0,0,0.712,0.5988888888888889,0.3966826915740967,0.1973010778427124
EA-TRCSP-ANOVA-K-ETC,"[1, 2, 1, 7, 0, 0]",EA,TRCSP,ANOVA-K,ETC,,,1,2,1,7,0,0,0.7319999999999999,0.6011111111111112,0.3550428867340088,0.20968940258026122
EA-TRCSP-ANOVA-K-ABC,"[1, 2, 1, 8, 0, 0]",EA,TRCSP,ANOVA-K,ABC,,,1,2,1,8,0,0,0.7220000000000001,0.61,0.3141500234603882,0.19776508808135987
EA-TRCSP-ANOVA-K-GBC,"[1, 2, 1, 9, 0, 0]",EA,TRCSP,ANOVA-K,GBC,,,1,2,1,9,0,0,0.72,0.5988888888888888,0.3717958450317383,0.19045958518981934
EA-TRCSP-ANOVA-K-GNB,"[1, 2, 1, 10, 0, 0]",EA,TRCSP,ANOVA-K,GNB,,,1,2,1,10,0,0,0.6506666666666667,0.611111111111111,0.22869179248809815,0.17655568122863768
EA-TRCSP-ANOVA-K-MLP,"[1, 2, 1, 11, 0, 0]",EA,TRCSP,ANOVA-K,MLP,,,1,2,1,11,0,0,0.7246666666666666,0.6266666666666667,0.6507857322692872,0.1617978572845459
EA-TRCSP-ANOVA-P-SVM,"[1, 2, 2, 1, 0, 0]",EA,TRCSP,ANOVA-P,SVM,,,1,2,2,1,0,0,0.6986666666666667,0.6022222222222222,0.23479504585266114,0.1795220136642456
EA-TRCSP-ANOVA-P-LDA,"[1, 2, 2, 2, 0, 0]",EA,TRCSP,ANOVA-P,LDA,,,1,2,2,2,0,0,0.7000000000000001,0.6044444444444445,0.24654769897460938,0.17762539386749268
EA-TRCSP-ANOVA-P-LR,"[1, 2, 2, 3, 0, 0]",EA,TRCSP,ANOVA-P,LR,,,1,2,2,3,0,0,0.702,0.6033333333333333,0.23058180809020995,0.18570537567138673
EA-TRCSP-ANOVA-P-KNN,"[1, 2, 2, 4, 0, 0]",EA,TRCSP,ANOVA-P,KNN,,,1,2,2,4,0,0,0.7,0.6022222222222222,0.22458736896514891,0.19264872074127198
EA-TRCSP-ANOVA-P-DTC,"[1, 2, 2, 5, 0, 0]",EA,TRCSP,ANOVA-P,DTC,,,1,2,2,5,0,0,0.7193333333333334,0.5688888888888888,0.22942559719085692,0.19241561889648437
EA-TRCSP-ANOVA-P-RFC,"[1, 2, 2, 6, 0, 0]",EA,TRCSP,ANOVA-P,RFC,,,1,2,2,6,0,0,0.734,0.5988888888888889,0.37961015701293943,0.2004901647567749
EA-TRCSP-ANOVA-P-ETC,"[1, 2, 2, 7, 0, 0]",EA,TRCSP,ANOVA-P,ETC,,,1,2,2,7,0,0,0.7346666666666668,0.5833333333333334,0.33798604011535643,0.20501446723937988
EA-TRCSP-ANOVA-P-ABC,"[1, 2, 2, 8, 0, 0]",EA,TRCSP,ANOVA-P,ABC,,,1,2,2,8,0,0,0.6839999999999999,0.6266666666666666,0.32321140766143797,0.19199206829071044
EA-TRCSP-ANOVA-P-GBC,"[1, 2, 2, 9, 0, 0]",EA,TRCSP,ANOVA-P,GBC,,,1,2,2,9,0,0,0.7180000000000001,0.5922222222222222,0.362470006942749,0.18959710597991944
EA-TRCSP-ANOVA-P-GNB,"[1, 2, 2, 10, 0, 0]",EA,TRCSP,ANOVA-P,GNB,,,1,2,2,10,0,0,0.6973333333333332,0.6199999999999999,0.23289928436279297,0.17428996562957763
EA-TRCSP-ANOVA-P-MLP,"[1, 2, 2, 11, 0, 0]",EA,TRCSP,ANOVA-P,MLP,,,1,2,2,11,0,0,0.6933333333333334,0.61,0.3996526479721069,0.1764979839324951
EA-TRCSP-MIC-K-SVM,"[1, 2, 3, 1, 0, 0]",EA,TRCSP,MIC-K,SVM,,,1,2,3,1,0,0,0.72,0.608888888888889,0.2598445892333984,0.19499127864837645
EA-TRCSP-MIC-K-LDA,"[1, 2, 3, 2, 0, 0]",EA,TRCSP,MIC-K,LDA,,,1,2,3,2,0,0,0.7386666666666667,0.6288888888888889,0.23338148593902588,0.17359662055969238
EA-TRCSP-MIC-K-LR,"[1, 2, 3, 3, 0, 0]",EA,TRCSP,MIC-K,LR,,,1,2,3,3,0,0,0.7193333333333333,0.6033333333333334,0.2388242721557617,0.1752631664276123
EA-TRCSP-MIC-K-KNN,"[1, 2, 3, 4, 0, 0]",EA,TRCSP,MIC-K,KNN,,,1,2,3,4,0,0,0.6786666666666668,0.5655555555555555,0.22071027755737305,0.18257529735565187
EA-TRCSP-MIC-K-DTC,"[1, 2, 3, 5, 0, 0]",EA,TRCSP,MIC-K,DTC,,,1,2,3,5,0,0,0.6906666666666667,0.5377777777777777,0.22732508182525635,0.18096346855163575
EA-TRCSP-MIC-K-RFC,"[1, 2, 3, 6, 0, 0]",EA,TRCSP,MIC-K,RFC,,,1,2,3,6,0,0,0.712,0.5977777777777777,0.4026259183883667,0.1953045129776001
EA-TRCSP-MIC-K-ETC,"[1, 2, 3, 7, 0, 0]",EA,TRCSP,MIC-K,ETC,,,1,2,3,7,0,0,0.7300000000000001,0.6111111111111112,0.34316699504852294,0.19174983501434326
EA-TRCSP-MIC-K-ABC,"[1, 2, 3, 8, 0, 0]",EA,TRCSP,MIC-K,ABC,,,1,2,3,8,0,0,0.7220000000000001,0.61,0.324184775352478,0.1936168670654297
EA-TRCSP-MIC-K-GBC,"[1, 2, 3, 9, 0, 0]",EA,TRCSP,MIC-K,GBC,,,1,2,3,9,0,0,0.72,0.5966666666666666,0.39153661727905276,0.18341562747955323
EA-TRCSP-MIC-K-GNB,"[1, 2, 3, 10, 0, 0]",EA,TRCSP,MIC-K,GNB,,,1,2,3,10,0,0,0.6506666666666667,0.611111111111111,0.23998026847839354,0.18418805599212645
EA-TRCSP-MIC-K-MLP,"[1, 2, 3, 11, 0, 0]",EA,TRCSP,MIC-K,MLP,,,1,2,3,11,0,0,0.7313333333333333,0.64,0.594572901725769,0.16190612316131592
EA-TRCSP-MIC-P-SVM,"[1, 2, 4, 1, 0, 0]",EA,TRCSP,MIC-P,SVM,,,1,2,4,1,0,0,0.6953333333333334,0.5955555555555556,0.25863473415374755,0.18548970222473143
EA-TRCSP-MIC-P-LDA,"[1, 2, 4, 2, 0, 0]",EA,TRCSP,MIC-P,LDA,,,1,2,4,2,0,0,0.6940000000000001,0.6011111111111112,0.24210474491119385,0.17610390186309816
EA-TRCSP-MIC-P-LR,"[1, 2, 4, 3, 0, 0]",EA,TRCSP,MIC-P,LR,,,1,2,4,3,0,0,0.6946666666666667,0.5966666666666667,0.262097692489624,0.19804153442382813
EA-TRCSP-MIC-P-KNN,"[1, 2, 4, 4, 0, 0]",EA,TRCSP,MIC-P,KNN,,,1,2,4,4,0,0,0.662,0.6,0.23132853507995604,0.1854233980178833
EA-TRCSP-MIC-P-DTC,"[1, 2, 4, 5, 0, 0]",EA,TRCSP,MIC-P,DTC,,,1,2,4,5,0,0,0.6839999999999999,0.5644444444444444,0.2358879566192627,0.19096274375915528
EA-TRCSP-MIC-P-RFC,"[1, 2, 4, 6, 0, 0]",EA,TRCSP,MIC-P,RFC,,,1,2,4,6,0,0,0.7013333333333333,0.5822222222222221,0.3929321527481079,0.1939089298248291
EA-TRCSP-MIC-P-ETC,"[1, 2, 4, 7, 0, 0]",EA,TRCSP,MIC-P,ETC,,,1,2,4,7,0,0,0.7193333333333334,0.5755555555555555,0.3262723684310913,0.18611569404602052
EA-TRCSP-MIC-P-ABC,"[1, 2, 4, 8, 0, 0]",EA,TRCSP,MIC-P,ABC,,,1,2,4,8,0,0,0.6799999999999999,0.5977777777777777,0.3156820058822632,0.18594558238983155
EA-TRCSP-MIC-P-GBC,"[1, 2, 4, 9, 0, 0]",EA,TRCSP,MIC-P,GBC,,,1,2,4,9,0,0,0.692,0.5677777777777777,0.357629656791687,0.1866549253463745
EA-TRCSP-MIC-P-GNB,"[1, 2, 4, 10, 0, 0]",EA,TRCSP,MIC-P,GNB,,,1,2,4,10,0,0,0.6713333333333333,0.6022222222222222,0.22451980113983155,0.18182194232940674
EA-TRCSP-MIC-P-MLP,"[1, 2, 4, 11, 0, 0]",EA,TRCSP,MIC-P,MLP,,,1,2,4,11,0,0,0.692,0.5944444444444443,0.4291882038116455,0.1708904027938843
EA-TRCSP-PCA-SVM,"[1, 2, 5, 1, 0, 0]",EA,TRCSP,PCA,SVM,,,1,2,5,1,0,0,0.6866666666666666,0.5944444444444443,0.2343672037124634,0.1743844985961914
EA-TRCSP-PCA-LDA,"[1, 2, 5, 2, 0, 0]",EA,TRCSP,PCA,LDA,,,1,2,5,2,0,0,0.728,0.6188888888888888,0.23296210765838624,0.17943284511566163
EA-TRCSP-PCA-LR,"[1, 2, 5, 3, 0, 0]",EA,TRCSP,PCA,LR,,,1,2,5,3,0,0,0.682,0.6055555555555556,0.2362762451171875,0.1881845474243164
EA-TRCSP-PCA-KNN,"[1, 2, 5, 4, 0, 0]",EA,TRCSP,PCA,KNN,,,1,2,5,4,0,0,0.662,0.5477777777777778,0.23424029350280762,0.20344827175140381
EA-TRCSP-PCA-DTC,"[1, 2, 5, 5, 0, 0]",EA,TRCSP,PCA,DTC,,,1,2,5,5,0,0,0.6973333333333334,0.5444444444444445,0.2346921443939209,0.18390684127807616
EA-TRCSP-PCA-RFC,"[1, 2, 5, 6, 0, 0]",EA,TRCSP,PCA,RFC,,,1,2,5,6,0,0,0.7313333333333334,0.581111111111111,0.3765399932861328,0.19772875308990479
EA-TRCSP-PCA-ETC,"[1, 2, 5, 7, 0, 0]",EA,TRCSP,PCA,ETC,,,1,2,5,7,0,0,0.7539999999999999,0.6011111111111112,0.3429312467575073,0.19482336044311524
EA-TRCSP-PCA-ABC,"[1, 2, 5, 8, 0, 0]",EA,TRCSP,PCA,ABC,,,1,2,5,8,0,0,0.6973333333333334,0.5755555555555555,0.32340354919433595,0.2014481782913208
EA-TRCSP-PCA-GBC,"[1, 2, 5, 9, 0, 0]",EA,TRCSP,PCA,GBC,,,1,2,5,9,0,0,0.7306666666666667,0.57,0.3583426237106323,0.1837223529815674
EA-TRCSP-PCA-GNB,"[1, 2, 5, 10, 0, 0]",EA,TRCSP,PCA,GNB,,,1,2,5,10,0,0,0.7026666666666668,0.6144444444444443,0.23566248416900634,0.18672826290130615
EA-TRCSP-PCA-MLP,"[1, 2, 5, 11, 0, 0]",EA,TRCSP,PCA,MLP,,,1,2,5,11,0,0,0.6806666666666665,0.6,0.5900186538696289,0.15789494514465333
EA-TRCSP-LASSO-SVM,"[1, 2, 6, 1, 0, 0]",EA,TRCSP,LASSO,SVM,,,1,2,6,1,0,0,0.7413333333333333,0.618888888888889,0.2335827350616455,0.1742635488510132
EA-TRCSP-LASSO-LDA,"[1, 2, 6, 2, 0, 0]",EA,TRCSP,LASSO,LDA,,,1,2,6,2,0,0,0.7453333333333333,0.6333333333333333,0.22609078884124756,0.1887345552444458
EA-TRCSP-LASSO-LR,"[1, 2, 6, 3, 0, 0]",EA,TRCSP,LASSO,LR,,,1,2,6,3,0,0,0.7273333333333334,0.6100000000000001,0.2302656888961792,0.18004112243652343
EA-TRCSP-LASSO-KNN,"[1, 2, 6, 4, 0, 0]",EA,TRCSP,LASSO,KNN,,,1,2,6,4,0,0,0.6766666666666667,0.5933333333333334,0.23266022205352782,0.19641990661621095
EA-TRCSP-LASSO-DTC,"[1, 2, 6, 5, 0, 0]",EA,TRCSP,LASSO,DTC,,,1,2,6,5,0,0,0.7073333333333334,0.5488888888888889,0.22755541801452636,0.18283965587615966
EA-TRCSP-LASSO-RFC,"[1, 2, 6, 6, 0, 0]",EA,TRCSP,LASSO,RFC,,,1,2,6,6,0,0,0.734,0.5944444444444444,0.37757225036621095,0.1707988500595093
EA-TRCSP-LASSO-ETC,"[1, 2, 6, 7, 0, 0]",EA,TRCSP,LASSO,ETC,,,1,2,6,7,0,0,0.7413333333333334,0.59,0.35544719696044924,0.2056046485900879
EA-TRCSP-LASSO-ABC,"[1, 2, 6, 8, 0, 0]",EA,TRCSP,LASSO,ABC,,,1,2,6,8,0,0,0.726,0.6055555555555555,0.29904813766479493,0.1830669164657593
EA-TRCSP-LASSO-GBC,"[1, 2, 6, 9, 0, 0]",EA,TRCSP,LASSO,GBC,,,1,2,6,9,0,0,0.734,0.6,0.3610030174255371,0.1842649459838867
EA-TRCSP-LASSO-GNB,"[1, 2, 6, 10, 0, 0]",EA,TRCSP,LASSO,GNB,,,1,2,6,10,0,0,0.6673333333333333,0.5977777777777776,0.23759472370147705,0.1884894847869873
EA-TRCSP-LASSO-MLP,"[1, 2, 6, 11, 0, 0]",EA,TRCSP,LASSO,MLP,,,1,2,6,11,0,0,0.7326666666666667,0.6344444444444445,0.5078601598739624,0.17011406421661376
EA-TRCSP-RFE-SVM,"[1, 2, 7, 1, 0, 0]",EA,TRCSP,RFE,SVM,,,1,2,7,1,0,0,0.72,0.608888888888889,0.24596116542816163,0.18099620342254638
EA-TRCSP-RFE-LDA,"[1, 2, 7, 2, 0, 0]",EA,TRCSP,RFE,LDA,,,1,2,7,2,0,0,0.7386666666666667,0.6288888888888889,0.24049217700958253,0.1869765043258667
EA-TRCSP-RFE-LR,"[1, 2, 7, 3, 0, 0]",EA,TRCSP,RFE,LR,,,1,2,7,3,0,0,0.7193333333333333,0.6033333333333334,0.22616143226623536,0.17435202598571778
EA-TRCSP-RFE-KNN,"[1, 2, 7, 4, 0, 0]",EA,TRCSP,RFE,KNN,,,1,2,7,4,0,0,0.6786666666666668,0.5655555555555555,0.22859740257263184,0.19276771545410157
EA-TRCSP-RFE-DTC,"[1, 2, 7, 5, 0, 0]",EA,TRCSP,RFE,DTC,,,1,2,7,5,0,0,0.7033333333333333,0.5633333333333332,0.24036452770233155,0.19199974536895753
EA-TRCSP-RFE-RFC,"[1, 2, 7, 6, 0, 0]",EA,TRCSP,RFE,RFC,,,1,2,7,6,0,0,0.7193333333333334,0.6022222222222222,0.3802988529205322,0.19695205688476564
EA-TRCSP-RFE-ETC,"[1, 2, 7, 7, 0, 0]",EA,TRCSP,RFE,ETC,,,1,2,7,7,0,0,0.7340000000000001,0.5922222222222222,0.3475516319274902,0.18928589820861816
EA-TRCSP-RFE-ABC,"[1, 2, 7, 8, 0, 0]",EA,TRCSP,RFE,ABC,,,1,2,7,8,0,0,0.7220000000000001,0.61,0.33134505748748777,0.17963895797729493
EA-TRCSP-RFE-GBC,"[1, 2, 7, 9, 0, 0]",EA,TRCSP,RFE,GBC,,,1,2,7,9,0,0,0.7186666666666668,0.5955555555555555,0.3750513792037964,0.1668565034866333
EA-TRCSP-RFE-GNB,"[1, 2, 7, 10, 0, 0]",EA,TRCSP,RFE,GNB,,,1,2,7,10,0,0,0.6506666666666667,0.611111111111111,0.23536736965179444,0.1900585412979126
EA-TRCSP-RFE-MLP,"[1, 2, 7, 11, 0, 0]",EA,TRCSP,RFE,MLP,,,1,2,7,11,0,0,0.7299999999999999,0.6277777777777779,0.5855083465576172,0.167665696144104
EA-TRCSP-RFECV-SVM,"[1, 2, 8, 1, 0, 0]",EA,TRCSP,RFECV,SVM,,,1,2,8,1,0,0,0.7206666666666667,0.6100000000000001,0.39397363662719725,0.17599079608917237
EA-TRCSP-RFECV-LDA,"[1, 2, 8, 2, 0, 0]",EA,TRCSP,RFECV,LDA,,,1,2,8,2,0,0,0.7393333333333333,0.6211111111111112,0.24664998054504395,0.18627657890319824
EA-TRCSP-RFECV-LR,"[1, 2, 8, 3, 0, 0]",EA,TRCSP,RFECV,LR,,,1,2,8,3,0,0,0.71,0.6044444444444446,0.2317884683609009,0.17984278202056886
EA-TRCSP-RFECV-KNN,"[1, 2, 8, 4, 0, 0]",EA,TRCSP,RFECV,KNN,,,1,2,8,4,0,0,0.6926666666666667,0.5877777777777778,0.23788666725158691,0.19349780082702636
EA-TRCSP-RFECV-DTC,"[1, 2, 8, 5, 0, 0]",EA,TRCSP,RFECV,DTC,,,1,2,8,5,0,0,0.7066666666666667,0.5722222222222222,0.23270506858825685,0.18420789241790772
EA-TRCSP-RFECV-RFC,"[1, 2, 8, 6, 0, 0]",EA,TRCSP,RFECV,RFC,,,1,2,8,6,0,0,0.7233333333333334,0.6033333333333333,0.385785174369812,0.18168859481811522
EA-TRCSP-RFECV-ETC,"[1, 2, 8, 7, 0, 0]",EA,TRCSP,RFECV,ETC,,,1,2,8,7,0,0,0.7366666666666667,0.6077777777777778,0.34877517223358157,0.19670443534851073
EA-TRCSP-RFECV-ABC,"[1, 2, 8, 8, 0, 0]",EA,TRCSP,RFECV,ABC,,,1,2,8,8,0,0,0.718,0.61,0.3163385629653931,0.19194552898406983
EA-TRCSP-RFECV-GBC,"[1, 2, 8, 9, 0, 0]",EA,TRCSP,RFECV,GBC,,,1,2,8,9,0,0,0.7286666666666666,0.5844444444444443,0.37353641986846925,0.17749495506286622
EA-TRCSP-RFECV-GNB,"[1, 2, 8, 10, 0, 0]",EA,TRCSP,RFECV,GNB,,,1,2,8,10,0,0,0.668,0.6088888888888888,0.24004082679748534,0.18944697380065917
EA-TRCSP-RFECV-MLP,"[1, 2, 8, 11, 0, 0]",EA,TRCSP,RFECV,MLP,,,1,2,8,11,0,0,0.7266666666666667,0.6177777777777778,0.5486914873123169,0.1611715078353882
EA-TS-SVM,"[1, 5, 0, 1, 0, 0]",EA,TS,,SVM,,,1,5,0,1,0,0,0.9426666666666665,0.6977777777777778,0.48756208419799807,0.19215643405914307
EA-TS-LDA,"[1, 5, 0, 2, 0, 0]",EA,TS,,LDA,,,1,5,0,2,0,0,0.9700000000000001,0.7022222222222222,0.30901949405670165,0.215486741065979
EA-TS-LR,"[1, 5, 0, 3, 0, 0]",EA,TS,,LR,,,1,5,0,3,0,0,0.932,0.7166666666666667,0.2317568302154541,0.20264582633972167
EA-TS-KNN,"[1, 5, 0, 4, 0, 0]",EA,TS,,KNN,,,1,5,0,4,0,0,0.6793333333333333,0.5955555555555556,0.2293565273284912,0.21093297004699707
EA-TS-DTC,"[1, 5, 0, 5, 0, 0]",EA,TS,,DTC,,,1,5,0,5,0,0,0.7693333333333334,0.5611111111111111,0.264707612991333,0.2026893377304077
EA-TS-RFC,"[1, 5, 0, 6, 0, 0]",EA,TS,,RFC,,,1,5,0,6,0,0,0.9579999999999999,0.6055555555555556,0.5300235509872436,0.2080296754837036
EA-TS-ETC,"[1, 5, 0, 7, 0, 0]",EA,TS,,ETC,,,1,5,0,7,0,0,0.9853333333333334,0.6177777777777778,0.3734893321990967,0.2149898052215576
EA-TS-ABC,"[1, 5, 0, 8, 0, 0]",EA,TS,,ABC,,,1,5,0,8,0,0,0.9046666666666667,0.5944444444444444,0.8329115390777588,0.202728009223938
EA-TS-GBC,"[1, 5, 0, 9, 0, 0]",EA,TS,,GBC,,,1,5,0,9,0,0,0.954,0.6322222222222222,2.975863528251648,0.18731987476348877
EA-TS-GNB,"[1, 5, 0, 10, 0, 0]",EA,TS,,GNB,,,1,5,0,10,0,0,0.7933333333333333,0.6511111111111112,0.22227306365966798,0.20593047142028809
EA-TS-MLP,"[1, 5, 0, 11, 0, 0]",EA,TS,,MLP,,,1,5,0,11,0,0,0.9686666666666668,0.6955555555555556,0.9736438035964966,0.21536571979522706
EA-TS-ANOVA-K-SVM,"[1, 5, 1, 1, 0, 0]",EA,TS,ANOVA-K,SVM,,,1,5,1,1,0,0,0.7086666666666667,0.6655555555555555,0.24462227821350097,0.2028650999069214
