Algorithms,Algorithm_ID,DPA_METHODS,FEE_METHODS,FES_METHODS,CLF_METHODS,END_METHODS,END_TO_END_METHODS,DPA_METHODS_ID,FEE_METHODS_ID,FES_METHODS_ID,CLF_METHODS_ID,END_METHODS_ID,END_TO_END_METHODS_ID,train_score,test_score,train_time,test_time
EA-CSP-ANOVA-K-KNN,"[1, 1, 1, 4, 0, 0]",EA,CSP,ANOVA-K,KNN,,,1,1,1,4,0,0,0.5486666666666666,0.5533333333333333,0.25898189544677735,0.21706666946411132
EA-CSP-ANOVA-K-DTC,"[1, 1, 1, 5, 0, 0]",EA,CSP,ANOVA-K,DTC,,,1,1,1,5,0,0,0.6093333333333333,0.5444444444444444,0.2542199850082397,0.20052690505981446
EA-CSP-ANOVA-K-RFC,"[1, 1, 1, 6, 0, 0]",EA,CSP,ANOVA-K,RFC,,,1,1,1,6,0,0,0.6180000000000001,0.5755555555555555,0.43980815410614016,0.2208707094192505
EA-CSP-ANOVA-K-ETC,"[1, 1, 1, 7, 0, 0]",EA,CSP,ANOVA-K,ETC,,,1,1,1,7,0,0,0.616,0.5611111111111111,0.3912081718444824,0.2223724365234375
EA-CSP-ANOVA-K-ABC,"[1, 1, 1, 8, 0, 0]",EA,CSP,ANOVA-K,ABC,,,1,1,1,8,0,0,0.5726666666666667,0.561111111111111,0.3491450071334839,0.1924813985824585
EA-CSP-ANOVA-K-GBC,"[1, 1, 1, 9, 0, 0]",EA,CSP,ANOVA-K,GBC,,,1,1,1,9,0,0,0.606,0.5588888888888889,0.3973224639892578,0.18168971538543702
EA-CSP-ANOVA-K-GNB,"[1, 1, 1, 10, 0, 0]",EA,CSP,ANOVA-K,GNB,,,1,1,1,10,0,0,0.5306666666666666,0.5433333333333333,0.254802942276001,0.19131298065185548
EA-CSP-ANOVA-K-MLP,"[1, 1, 1, 11, 0, 0]",EA,CSP,ANOVA-K,MLP,,,1,1,1,11,0,0,0.5866666666666668,0.5511111111111111,0.853619122505188,0.19552805423736572
EA-CSP-ANOVA-P-SVM,"[1, 1, 2, 1, 0, 0]",EA,CSP,ANOVA-P,SVM,,,1,1,2,1,0,0,0.5466666666666666,0.5688888888888888,0.2518022060394287,0.19557626247406007
EA-CSP-ANOVA-P-LDA,"[1, 1, 2, 2, 0, 0]",EA,CSP,ANOVA-P,LDA,,,1,1,2,2,0,0,0.5446666666666665,0.5899999999999999,0.26327698230743407,0.1974100112915039
EA-CSP-ANOVA-P-LR,"[1, 1, 2, 3, 0, 0]",EA,CSP,ANOVA-P,LR,,,1,1,2,3,0,0,0.548,0.6,0.25446114540100095,0.18787555694580077
EA-CSP-ANOVA-P-KNN,"[1, 1, 2, 4, 0, 0]",EA,CSP,ANOVA-P,KNN,,,1,1,2,4,0,0,0.5546666666666666,0.5244444444444445,0.2611215353012085,0.20174684524536132
EA-CSP-ANOVA-P-DTC,"[1, 1, 2, 5, 0, 0]",EA,CSP,ANOVA-P,DTC,,,1,1,2,5,0,0,0.6186666666666667,0.52,0.24944660663604737,0.18618404865264893
EA-CSP-ANOVA-P-RFC,"[1, 1, 2, 6, 0, 0]",EA,CSP,ANOVA-P,RFC,,,1,1,2,6,0,0,0.5933333333333334,0.5466666666666666,0.4096036195755005,0.2068990707397461
EA-CSP-ANOVA-P-ETC,"[1, 1, 2, 7, 0, 0]",EA,CSP,ANOVA-P,ETC,,,1,1,2,7,0,0,0.5946666666666667,0.5255555555555554,0.38143467903137207,0.24056975841522216
EA-CSP-ANOVA-P-ABC,"[1, 1, 2, 8, 0, 0]",EA,CSP,ANOVA-P,ABC,,,1,1,2,8,0,0,0.5553333333333333,0.5577777777777777,0.34670898914337156,0.20010039806365967
EA-CSP-ANOVA-P-GBC,"[1, 1, 2, 9, 0, 0]",EA,CSP,ANOVA-P,GBC,,,1,1,2,9,0,0,0.5973333333333333,0.55,0.379596471786499,0.18961849212646484
EA-CSP-ANOVA-P-GNB,"[1, 1, 2, 10, 0, 0]",EA,CSP,ANOVA-P,GNB,,,1,1,2,10,0,0,0.5486666666666669,0.5522222222222222,0.26592144966125486,0.2261892795562744
EA-CSP-ANOVA-P-MLP,"[1, 1, 2, 11, 0, 0]",EA,CSP,ANOVA-P,MLP,,,1,1,2,11,0,0,0.55,0.5788888888888888,0.32626283168792725,0.2049342393875122
EA-CSP-MIC-K-SVM,"[1, 1, 3, 1, 0, 0]",EA,CSP,MIC-K,SVM,,,1,1,3,1,0,0,0.5706666666666668,0.5944444444444444,0.28285923004150393,0.18618268966674806
EA-CSP-MIC-K-LDA,"[1, 1, 3, 2, 0, 0]",EA,CSP,MIC-K,LDA,,,1,1,3,2,0,0,0.5566666666666666,0.5988888888888889,0.2601861238479614,0.18878545761108398
EA-CSP-MIC-K-LR,"[1, 1, 3, 3, 0, 0]",EA,CSP,MIC-K,LR,,,1,1,3,3,0,0,0.5593333333333333,0.6033333333333334,0.26605288982391356,0.19654195308685302
EA-CSP-MIC-K-KNN,"[1, 1, 3, 4, 0, 0]",EA,CSP,MIC-K,KNN,,,1,1,3,4,0,0,0.5486666666666666,0.5533333333333333,0.24565269947052001,0.18905167579650878
EA-CSP-MIC-K-DTC,"[1, 1, 3, 5, 0, 0]",EA,CSP,MIC-K,DTC,,,1,1,3,5,0,0,0.6086666666666667,0.5377777777777777,0.2558295249938965,0.18963611125946045
EA-CSP-MIC-K-RFC,"[1, 1, 3, 6, 0, 0]",EA,CSP,MIC-K,RFC,,,1,1,3,6,0,0,0.6166666666666668,0.5733333333333333,0.44178364276885984,0.2081606388092041
EA-CSP-MIC-K-ETC,"[1, 1, 3, 7, 0, 0]",EA,CSP,MIC-K,ETC,,,1,1,3,7,0,0,0.6166666666666667,0.5677777777777778,0.3776933431625366,0.20914695262908936
EA-CSP-MIC-K-ABC,"[1, 1, 3, 8, 0, 0]",EA,CSP,MIC-K,ABC,,,1,1,3,8,0,0,0.572,0.5599999999999998,0.35057859420776366,0.20684144496917725
EA-CSP-MIC-K-GBC,"[1, 1, 3, 9, 0, 0]",EA,CSP,MIC-K,GBC,,,1,1,3,9,0,0,0.6046666666666667,0.5577777777777777,0.42057552337646487,0.22642629146575927
EA-CSP-MIC-K-GNB,"[1, 1, 3, 10, 0, 0]",EA,CSP,MIC-K,GNB,,,1,1,3,10,0,0,0.5306666666666666,0.5433333333333333,0.25241498947143554,0.18958642482757568
EA-CSP-MIC-K-MLP,"[1, 1, 3, 11, 0, 0]",EA,CSP,MIC-K,MLP,,,1,1,3,11,0,0,0.5919999999999999,0.5588888888888889,0.8700496435165406,0.20879909992218018
EA-CSP-MIC-P-SVM,"[1, 1, 4, 1, 0, 0]",EA,CSP,MIC-P,SVM,,,1,1,4,1,0,0,0.5546666666666666,0.5522222222222222,0.2683468580245972,0.18258419036865234
EA-CSP-MIC-P-LDA,"[1, 1, 4, 2, 0, 0]",EA,CSP,MIC-P,LDA,,,1,1,4,2,0,0,0.5413333333333333,0.5477777777777778,0.24731040000915527,0.18738555908203125
EA-CSP-MIC-P-LR,"[1, 1, 4, 3, 0, 0]",EA,CSP,MIC-P,LR,,,1,1,4,3,0,0,0.5453333333333334,0.5444444444444445,0.25851633548736574,0.19609334468841552
EA-CSP-MIC-P-KNN,"[1, 1, 4, 4, 0, 0]",EA,CSP,MIC-P,KNN,,,1,1,4,4,0,0,0.5586666666666666,0.5366666666666667,0.2526195526123047,0.1964496612548828
EA-CSP-MIC-P-DTC,"[1, 1, 4, 5, 0, 0]",EA,CSP,MIC-P,DTC,,,1,1,4,5,0,0,0.6100000000000001,0.5266666666666667,0.25596253871917723,0.20725746154785157
EA-CSP-MIC-P-RFC,"[1, 1, 4, 6, 0, 0]",EA,CSP,MIC-P,RFC,,,1,1,4,6,0,0,0.6073333333333333,0.5277777777777778,0.41175150871276855,0.17862062454223632
EA-CSP-MIC-P-ETC,"[1, 1, 4, 7, 0, 0]",EA,CSP,MIC-P,ETC,,,1,1,4,7,0,0,0.6013333333333333,0.5211111111111111,0.37248280048370364,0.21769301891326903
EA-CSP-MIC-P-ABC,"[1, 1, 4, 8, 0, 0]",EA,CSP,MIC-P,ABC,,,1,1,4,8,0,0,0.5633333333333334,0.5333333333333332,0.34806830883026124,0.19073088169097902
EA-CSP-MIC-P-GBC,"[1, 1, 4, 9, 0, 0]",EA,CSP,MIC-P,GBC,,,1,1,4,9,0,0,0.6126666666666666,0.5211111111111111,0.37632772922515867,0.19017338752746582
EA-CSP-MIC-P-GNB,"[1, 1, 4, 10, 0, 0]",EA,CSP,MIC-P,GNB,,,1,1,4,10,0,0,0.5273333333333332,0.5277777777777777,0.25762114524841306,0.19045724868774414
EA-CSP-MIC-P-MLP,"[1, 1, 4, 11, 0, 0]",EA,CSP,MIC-P,MLP,,,1,1,4,11,0,0,0.554,0.5411111111111111,0.4569822072982788,0.16593894958496094
EA-CSP-PCA-SVM,"[1, 1, 5, 1, 0, 0]",EA,CSP,PCA,SVM,,,1,1,5,1,0,0,0.5386666666666667,0.5333333333333332,0.2625770330429077,0.17610721588134765
EA-CSP-PCA-LDA,"[1, 1, 5, 2, 0, 0]",EA,CSP,PCA,LDA,,,1,1,5,2,0,0,0.542,0.5433333333333333,0.25899477005004884,0.20262444019317627
EA-CSP-PCA-LR,"[1, 1, 5, 3, 0, 0]",EA,CSP,PCA,LR,,,1,1,5,3,0,0,0.5446666666666667,0.5344444444444445,0.24761927127838135,0.18400204181671143
EA-CSP-PCA-KNN,"[1, 1, 5, 4, 0, 0]",EA,CSP,PCA,KNN,,,1,1,5,4,0,0,0.5353333333333333,0.54,0.2511898040771484,0.1837019681930542
EA-CSP-PCA-DTC,"[1, 1, 5, 5, 0, 0]",EA,CSP,PCA,DTC,,,1,1,5,5,0,0,0.6046666666666666,0.5155555555555555,0.2533738136291504,0.21758978366851806
EA-CSP-PCA-RFC,"[1, 1, 5, 6, 0, 0]",EA,CSP,PCA,RFC,,,1,1,5,6,0,0,0.6180000000000001,0.5322222222222222,0.4667550563812256,0.2041534662246704
EA-CSP-PCA-ETC,"[1, 1, 5, 7, 0, 0]",EA,CSP,PCA,ETC,,,1,1,5,7,0,0,0.6193333333333334,0.5166666666666666,0.38954761028289797,0.21301538944244386
EA-CSP-PCA-ABC,"[1, 1, 5, 8, 0, 0]",EA,CSP,PCA,ABC,,,1,1,5,8,0,0,0.5453333333333333,0.5288888888888887,0.343774151802063,0.20069708824157714
EA-CSP-PCA-GBC,"[1, 1, 5, 9, 0, 0]",EA,CSP,PCA,GBC,,,1,1,5,9,0,0,0.6133333333333333,0.5255555555555554,0.3961292028427124,0.1939070701599121
EA-CSP-PCA-GNB,"[1, 1, 5, 10, 0, 0]",EA,CSP,PCA,GNB,,,1,1,5,10,0,0,0.5306666666666666,0.5255555555555556,0.2640429258346558,0.1893148183822632
EA-CSP-PCA-MLP,"[1, 1, 5, 11, 0, 0]",EA,CSP,PCA,MLP,,,1,1,5,11,0,0,0.582,0.5366666666666666,0.8206560373306274,0.16676602363586426
EA-CSP-LASSO-SVM,"[1, 1, 6, 1, 0, 0]",EA,CSP,LASSO,SVM,,,1,1,6,1,0,0,0.5519999999999999,0.5599999999999999,0.2616054773330688,0.17741012573242188
EA-CSP-LASSO-LDA,"[1, 1, 6, 2, 0, 0]",EA,CSP,LASSO,LDA,,,1,1,6,2,0,0,0.5553333333333332,0.5766666666666665,0.25216310024261473,0.20068886280059814
EA-CSP-LASSO-LR,"[1, 1, 6, 3, 0, 0]",EA,CSP,LASSO,LR,,,1,1,6,3,0,0,0.5546666666666666,0.5822222222222221,0.26029329299926757,0.19456934928894043
EA-CSP-LASSO-KNN,"[1, 1, 6, 4, 0, 0]",EA,CSP,LASSO,KNN,,,1,1,6,4,0,0,0.5613333333333334,0.5455555555555556,0.24507503509521483,0.21098403930664061
EA-CSP-LASSO-DTC,"[1, 1, 6, 5, 0, 0]",EA,CSP,LASSO,DTC,,,1,1,6,5,0,0,0.6146666666666667,0.5455555555555556,0.2733280181884766,0.20193421840667725
EA-CSP-LASSO-RFC,"[1, 1, 6, 6, 0, 0]",EA,CSP,LASSO,RFC,,,1,1,6,6,0,0,0.604,0.5555555555555556,0.4179463148117065,0.21212732791900635
EA-CSP-LASSO-ETC,"[1, 1, 6, 7, 0, 0]",EA,CSP,LASSO,ETC,,,1,1,6,7,0,0,0.6140000000000001,0.5622222222222222,0.37082273960113527,0.1838284969329834
EA-CSP-LASSO-ABC,"[1, 1, 6, 8, 0, 0]",EA,CSP,LASSO,ABC,,,1,1,6,8,0,0,0.5593333333333333,0.5655555555555555,0.35026774406433103,0.1984179735183716
EA-CSP-LASSO-GBC,"[1, 1, 6, 9, 0, 0]",EA,CSP,LASSO,GBC,,,1,1,6,9,0,0,0.608,0.5433333333333333,0.3837722301483154,0.17521462440490723
EA-CSP-LASSO-GNB,"[1, 1, 6, 10, 0, 0]",EA,CSP,LASSO,GNB,,,1,1,6,10,0,0,0.5279999999999999,0.54,0.2544499158859253,0.19484963417053222
EA-CSP-LASSO-MLP,"[1, 1, 6, 11, 0, 0]",EA,CSP,LASSO,MLP,,,1,1,6,11,0,0,0.5673333333333334,0.5644444444444444,0.5660533666610718,0.14731180667877197
EA-CSP-RFE-SVM,"[1, 1, 7, 1, 0, 0]",EA,CSP,RFE,SVM,,,1,1,7,1,0,0,0.5706666666666668,0.5944444444444444,0.26590523719787595,0.1954806327819824
EA-CSP-RFE-LDA,"[1, 1, 7, 2, 0, 0]",EA,CSP,RFE,LDA,,,1,1,7,2,0,0,0.5566666666666666,0.5988888888888889,0.25108773708343507,0.19753625392913818
EA-CSP-RFE-LR,"[1, 1, 7, 3, 0, 0]",EA,CSP,RFE,LR,,,1,1,7,3,0,0,0.5593333333333333,0.6033333333333334,0.25355770587921145,0.1933596134185791
EA-CSP-RFE-KNN,"[1, 1, 7, 4, 0, 0]",EA,CSP,RFE,KNN,,,1,1,7,4,0,0,0.5486666666666666,0.5533333333333333,0.2544312238693237,0.19378466606140138
EA-CSP-RFE-DTC,"[1, 1, 7, 5, 0, 0]",EA,CSP,RFE,DTC,,,1,1,7,5,0,0,0.6093333333333334,0.5444444444444445,0.24955053329467775,0.1902778148651123
EA-CSP-RFE-RFC,"[1, 1, 7, 6, 0, 0]",EA,CSP,RFE,RFC,,,1,1,7,6,0,0,0.614,0.5566666666666666,0.4214000225067139,0.19810130596160888
EA-CSP-RFE-ETC,"[1, 1, 7, 7, 0, 0]",EA,CSP,RFE,ETC,,,1,1,7,7,0,0,0.6186666666666667,0.5577777777777777,0.36439220905303954,0.19533021450042726
EA-CSP-RFE-ABC,"[1, 1, 7, 8, 0, 0]",EA,CSP,RFE,ABC,,,1,1,7,8,0,0,0.5726666666666667,0.561111111111111,0.34982049465179443,0.18847720623016356
EA-CSP-RFE-GBC,"[1, 1, 7, 9, 0, 0]",EA,CSP,RFE,GBC,,,1,1,7,9,0,0,0.606,0.5611111111111111,0.4207195520401001,0.19756641387939453
EA-CSP-RFE-GNB,"[1, 1, 7, 10, 0, 0]",EA,CSP,RFE,GNB,,,1,1,7,10,0,0,0.5306666666666666,0.5433333333333333,0.26741979122161863,0.18857932090759277
EA-CSP-RFE-MLP,"[1, 1, 7, 11, 0, 0]",EA,CSP,RFE,MLP,,,1,1,7,11,0,0,0.578,0.5599999999999999,0.7992616176605225,0.16520240306854247
EA-CSP-RFECV-SVM,"[1, 1, 8, 1, 0, 0]",EA,CSP,RFECV,SVM,,,1,1,8,1,0,0,0.5606666666666665,0.5555555555555556,0.4312195062637329,0.1709131717681885
EA-CSP-RFECV-LDA,"[1, 1, 8, 2, 0, 0]",EA,CSP,RFECV,LDA,,,1,1,8,2,0,0,0.5506666666666666,0.5655555555555555,0.25592219829559326,0.19240860939025878
EA-CSP-RFECV-LR,"[1, 1, 8, 3, 0, 0]",EA,CSP,RFECV,LR,,,1,1,8,3,0,0,0.552,0.5622222222222222,0.2903656721115112,0.20869042873382568
EA-CSP-RFECV-KNN,"[1, 1, 8, 4, 0, 0]",EA,CSP,RFECV,KNN,,,1,1,8,4,0,0,0.5519999999999999,0.55,0.25958526134490967,0.1916670322418213
EA-CSP-RFECV-DTC,"[1, 1, 8, 5, 0, 0]",EA,CSP,RFECV,DTC,,,1,1,8,5,0,0,0.6286666666666667,0.5355555555555556,0.2574549913406372,0.19577481746673583
EA-CSP-RFECV-RFC,"[1, 1, 8, 6, 0, 0]",EA,CSP,RFECV,RFC,,,1,1,8,6,0,0,0.6080000000000001,0.538888888888889,0.4324284791946411,0.20611982345581054
EA-CSP-RFECV-ETC,"[1, 1, 8, 7, 0, 0]",EA,CSP,RFECV,ETC,,,1,1,8,7,0,0,0.6173333333333334,0.5577777777777777,0.4010977268218994,0.20268001556396484
EA-CSP-RFECV-ABC,"[1, 1, 8, 8, 0, 0]",EA,CSP,RFECV,ABC,,,1,1,8,8,0,0,0.5633333333333334,0.5355555555555556,0.3401681184768677,0.19754247665405272
EA-CSP-RFECV-GBC,"[1, 1, 8, 9, 0, 0]",EA,CSP,RFECV,GBC,,,1,1,8,9,0,0,0.5993333333333333,0.5266666666666666,0.37586815357208253,0.1751474618911743
EA-CSP-RFECV-GNB,"[1, 1, 8, 10, 0, 0]",EA,CSP,RFECV,GNB,,,1,1,8,10,0,0,0.5453333333333333,0.5466666666666666,0.2629758358001709,0.20194611549377442
EA-CSP-RFECV-MLP,"[1, 1, 8, 11, 0, 0]",EA,CSP,RFECV,MLP,,,1,1,8,11,0,0,0.5519999999999999,0.5599999999999999,0.4031475305557251,0.17197721004486083
EA-TRCSP-SVM,"[1, 2, 0, 1, 0, 0]",EA,TRCSP,,SVM,,,1,2,0,1,0,0,0.5666666666666667,0.49333333333333335,0.26309149265289306,0.20395317077636718
EA-TRCSP-LDA,"[1, 2, 0, 2, 0, 0]",EA,TRCSP,,LDA,,,1,2,0,2,0,0,0.5653333333333334,0.4922222222222222,0.25616562366485596,0.20280346870422364
EA-TRCSP-LR,"[1, 2, 0, 3, 0, 0]",EA,TRCSP,,LR,,,1,2,0,3,0,0,0.5653333333333334,0.5155555555555555,0.254326319694519,0.193288254737854
EA-TRCSP-KNN,"[1, 2, 0, 4, 0, 0]",EA,TRCSP,,KNN,,,1,2,0,4,0,0,0.5586666666666666,0.5244444444444444,0.2732356786727905,0.20920913219451903
EA-TRCSP-DTC,"[1, 2, 0, 5, 0, 0]",EA,TRCSP,,DTC,,,1,2,0,5,0,0,0.608,0.49777777777777776,0.2955191135406494,0.21021659374237062
EA-TRCSP-RFC,"[1, 2, 0, 6, 0, 0]",EA,TRCSP,,RFC,,,1,2,0,6,0,0,0.606,0.5177777777777777,0.51001136302948,0.24890351295471191
EA-TRCSP-ETC,"[1, 2, 0, 7, 0, 0]",EA,TRCSP,,ETC,,,1,2,0,7,0,0,0.6199999999999999,0.5411111111111111,0.3740889072418213,0.22414638996124267
EA-TRCSP-ABC,"[1, 2, 0, 8, 0, 0]",EA,TRCSP,,ABC,,,1,2,0,8,0,0,0.5780000000000001,0.49777777777777776,0.34543213844299314,0.1921931505203247
EA-TRCSP-GBC,"[1, 2, 0, 9, 0, 0]",EA,TRCSP,,GBC,,,1,2,0,9,0,0,0.6199999999999999,0.528888888888889,0.40980072021484376,0.20108280181884766
EA-TRCSP-GNB,"[1, 2, 0, 10, 0, 0]",EA,TRCSP,,GNB,,,1,2,0,10,0,0,0.5199999999999999,0.4966666666666667,0.2446052312850952,0.1905874252319336
EA-TRCSP-MLP,"[1, 2, 0, 11, 0, 0]",EA,TRCSP,,MLP,,,1,2,0,11,0,0,0.5946666666666667,0.5122222222222221,0.9092637062072754,0.19426884651184081
EA-TRCSP-ANOVA-K-SVM,"[1, 2, 1, 1, 0, 0]",EA,TRCSP,ANOVA-K,SVM,,,1,2,1,1,0,0,0.5666666666666667,0.49333333333333335,0.2654406547546387,0.20386359691619874
EA-TRCSP-ANOVA-K-LDA,"[1, 2, 1, 2, 0, 0]",EA,TRCSP,ANOVA-K,LDA,,,1,2,1,2,0,0,0.5653333333333334,0.4922222222222222,0.2514373540878296,0.20172641277313233
EA-TRCSP-ANOVA-K-LR,"[1, 2, 1, 3, 0, 0]",EA,TRCSP,ANOVA-K,LR,,,1,2,1,3,0,0,0.5653333333333334,0.5155555555555555,0.24832959175109864,0.20183193683624268
EA-TRCSP-ANOVA-K-KNN,"[1, 2, 1, 4, 0, 0]",EA,TRCSP,ANOVA-K,KNN,,,1,2,1,4,0,0,0.5586666666666666,0.5244444444444444,0.24950721263885497,0.18078200817108153
EA-TRCSP-ANOVA-K-DTC,"[1, 2, 1, 5, 0, 0]",EA,TRCSP,ANOVA-K,DTC,,,1,2,1,5,0,0,0.614,0.5066666666666666,0.25214900970458987,0.19864306449890137
EA-TRCSP-ANOVA-K-RFC,"[1, 2, 1, 6, 0, 0]",EA,TRCSP,ANOVA-K,RFC,,,1,2,1,6,0,0,0.6126666666666667,0.5288888888888889,0.41665894985198976,0.18127918243408203
EA-TRCSP-ANOVA-K-ETC,"[1, 2, 1, 7, 0, 0]",EA,TRCSP,ANOVA-K,ETC,,,1,2,1,7,0,0,0.614,0.5377777777777777,0.3711968660354614,0.19466688632965087
EA-TRCSP-ANOVA-K-ABC,"[1, 2, 1, 8, 0, 0]",EA,TRCSP,ANOVA-K,ABC,,,1,2,1,8,0,0,0.5793333333333334,0.5044444444444445,0.3406001806259155,0.19164342880249025
EA-TRCSP-ANOVA-K-GBC,"[1, 2, 1, 9, 0, 0]",EA,TRCSP,ANOVA-K,GBC,,,1,2,1,9,0,0,0.62,0.5211111111111111,0.4176624059677124,0.17736639976501464
EA-TRCSP-ANOVA-K-GNB,"[1, 2, 1, 10, 0, 0]",EA,TRCSP,ANOVA-K,GNB,,,1,2,1,10,0,0,0.5199999999999999,0.4966666666666667,0.2610158920288086,0.18702621459960939
EA-TRCSP-ANOVA-K-MLP,"[1, 2, 1, 11, 0, 0]",EA,TRCSP,ANOVA-K,MLP,,,1,2,1,11,0,0,0.5893333333333334,0.5233333333333333,0.9542246341705323,0.2058105230331421
EA-TRCSP-ANOVA-P-SVM,"[1, 2, 2, 1, 0, 0]",EA,TRCSP,ANOVA-P,SVM,,,1,2,2,1,0,0,0.5473333333333333,0.5088888888888888,0.2660979747772217,0.18650991916656495
EA-TRCSP-ANOVA-P-LDA,"[1, 2, 2, 2, 0, 0]",EA,TRCSP,ANOVA-P,LDA,,,1,2,2,2,0,0,0.5453333333333334,0.5322222222222222,0.25568394660949706,0.19236352443695068
EA-TRCSP-ANOVA-P-LR,"[1, 2, 2, 3, 0, 0]",EA,TRCSP,ANOVA-P,LR,,,1,2,2,3,0,0,0.5439999999999999,0.5355555555555555,0.2500729560852051,0.20307838916778564
EA-TRCSP-ANOVA-P-KNN,"[1, 2, 2, 4, 0, 0]",EA,TRCSP,ANOVA-P,KNN,,,1,2,2,4,0,0,0.536,0.4966666666666667,0.2653460741043091,0.2060220718383789
EA-TRCSP-ANOVA-P-DTC,"[1, 2, 2, 5, 0, 0]",EA,TRCSP,ANOVA-P,DTC,,,1,2,2,5,0,0,0.6140000000000001,0.5233333333333332,0.2661582469940186,0.2155833959579468
EA-TRCSP-ANOVA-P-RFC,"[1, 2, 2, 6, 0, 0]",EA,TRCSP,ANOVA-P,RFC,,,1,2,2,6,0,0,0.6113333333333333,0.5322222222222222,0.39946908950805665,0.1922686815261841
EA-TRCSP-ANOVA-P-ETC,"[1, 2, 2, 7, 0, 0]",EA,TRCSP,ANOVA-P,ETC,,,1,2,2,7,0,0,0.6033333333333333,0.5211111111111111,0.3626680612564087,0.1987346887588501
EA-TRCSP-ANOVA-P-ABC,"[1, 2, 2, 8, 0, 0]",EA,TRCSP,ANOVA-P,ABC,,,1,2,2,8,0,0,0.5653333333333334,0.51,0.3386486768722534,0.19916033744812012
EA-TRCSP-ANOVA-P-GBC,"[1, 2, 2, 9, 0, 0]",EA,TRCSP,ANOVA-P,GBC,,,1,2,2,9,0,0,0.6146666666666667,0.5366666666666666,0.426226282119751,0.2089409589767456
EA-TRCSP-ANOVA-P-GNB,"[1, 2, 2, 10, 0, 0]",EA,TRCSP,ANOVA-P,GNB,,,1,2,2,10,0,0,0.5366666666666666,0.5044444444444445,0.255601692199707,0.19476773738861083
EA-TRCSP-ANOVA-P-MLP,"[1, 2, 2, 11, 0, 0]",EA,TRCSP,ANOVA-P,MLP,,,1,2,2,11,0,0,0.5519999999999999,0.5199999999999999,0.39359517097473146,0.17626073360443115
EA-TRCSP-MIC-K-SVM,"[1, 2, 3, 1, 0, 0]",EA,TRCSP,MIC-K,SVM,,,1,2,3,1,0,0,0.5666666666666667,0.49333333333333335,0.27164468765258787,0.1897444248199463
EA-TRCSP-MIC-K-LDA,"[1, 2, 3, 2, 0, 0]",EA,TRCSP,MIC-K,LDA,,,1,2,3,2,0,0,0.5653333333333334,0.4922222222222222,0.2514131307601929,0.20125460624694824
EA-TRCSP-MIC-K-LR,"[1, 2, 3, 3, 0, 0]",EA,TRCSP,MIC-K,LR,,,1,2,3,3,0,0,0.5653333333333334,0.5155555555555555,0.2545895576477051,0.1958087205886841
EA-TRCSP-MIC-K-KNN,"[1, 2, 3, 4, 0, 0]",EA,TRCSP,MIC-K,KNN,,,1,2,3,4,0,0,0.5586666666666666,0.5244444444444444,0.2479330062866211,0.2059617519378662
EA-TRCSP-MIC-K-DTC,"[1, 2, 3, 5, 0, 0]",EA,TRCSP,MIC-K,DTC,,,1,2,3,5,0,0,0.6173333333333334,0.5,0.23855299949645997,0.20121979713439941
EA-TRCSP-MIC-K-RFC,"[1, 2, 3, 6, 0, 0]",EA,TRCSP,MIC-K,RFC,,,1,2,3,6,0,0,0.6113333333333334,0.5355555555555556,0.4421776056289673,0.21606731414794922
EA-TRCSP-MIC-K-ETC,"[1, 2, 3, 7, 0, 0]",EA,TRCSP,MIC-K,ETC,,,1,2,3,7,0,0,0.6026666666666667,0.5244444444444444,0.38390278816223145,0.20219252109527588
EA-TRCSP-MIC-K-ABC,"[1, 2, 3, 8, 0, 0]",EA,TRCSP,MIC-K,ABC,,,1,2,3,8,0,0,0.5780000000000001,0.49777777777777776,0.3591928482055664,0.21224360466003417
EA-TRCSP-MIC-K-GBC,"[1, 2, 3, 9, 0, 0]",EA,TRCSP,MIC-K,GBC,,,1,2,3,9,0,0,0.6220000000000001,0.5155555555555555,0.4150261163711548,0.19204189777374267
EA-TRCSP-MIC-K-GNB,"[1, 2, 3, 10, 0, 0]",EA,TRCSP,MIC-K,GNB,,,1,2,3,10,0,0,0.5199999999999999,0.4966666666666667,0.2603147506713867,0.20440306663513183
EA-TRCSP-MIC-K-MLP,"[1, 2, 3, 11, 0, 0]",EA,TRCSP,MIC-K,MLP,,,1,2,3,11,0,0,0.5933333333333334,0.5,0.8739935398101807,0.17659316062927247
EA-TRCSP-MIC-P-SVM,"[1, 2, 4, 1, 0, 0]",EA,TRCSP,MIC-P,SVM,,,1,2,4,1,0,0,0.5493333333333333,0.49777777777777776,0.28765981197357177,0.20589857101440429
EA-TRCSP-MIC-P-LDA,"[1, 2, 4, 2, 0, 0]",EA,TRCSP,MIC-P,LDA,,,1,2,4,2,0,0,0.5526666666666666,0.49111111111111116,0.2491832494735718,0.189184832572937
EA-TRCSP-MIC-P-LR,"[1, 2, 4, 3, 0, 0]",EA,TRCSP,MIC-P,LR,,,1,2,4,3,0,0,0.5479999999999999,0.5022222222222222,0.27089240550994875,0.19594786167144776
EA-TRCSP-MIC-P-KNN,"[1, 2, 4, 4, 0, 0]",EA,TRCSP,MIC-P,KNN,,,1,2,4,4,0,0,0.5666666666666667,0.48888888888888893,0.2544825792312622,0.19575698375701905
